setting,seed,p,K,t,camera_coef,license_coef,loss_ratio,nonadopter_rate_change,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,promised,realized,true_cut,share_proxy_heavy,gap_proxy_heavy,share_causal_only,gap_causal_only
baseline,18,1,5,6,-0.421135,-0.475189,0.811781,,0.0953179,0.0891513,0.184469,0.260549,0.236916,0.25937,0.0864104,0.0804891,0.397639,-0.06752
baseline,18,1,5,7,-0.429118,-0.474632,0.786632,,0.0888756,0.0812156,0.170091,0.260549,0.245706,0.25937,0.0864104,0.0832428,0.397639,-0.056492
baseline,18,1,5,8,-0.438373,-0.573,0.783758,,0.084117,0.0909822,0.175099,0.260549,0.249017,0.25937,0.0864104,0.0918731,0.397639,-0.0557469
baseline,18,1,5,9,-0.479203,-0.601321,0.784643,,0.0898363,0.0931776,0.183014,0.260549,0.250687,0.25937,0.0864104,0.0973427,0.397639,-0.0559358
baseline,18,1,5,10,-0.474817,-0.69221,0.78742,,0.0869232,0.105444,0.192367,0.260549,0.252573,0.25937,0.0864104,0.104611,0.397639,-0.0561297
baseline,19,0,1,1,-0.383908,-0.609062,0.709009,0,0.0878194,0.121243,0.209063,,,,,,,
baseline,19,0,1,2,-0.402282,-0.634145,0.727912,-0.0189612,0.0870168,0.119373,0.20639,,,,,,,
baseline,19,0,1,3,-0.324459,-0.574277,0.73559,-0.0239298,0.0685936,0.105837,0.174431,,,,,,,
baseline,19,0,1,4,-0.40362,-0.544848,0.736668,-0.0354056,0.0875238,0.101867,0.189391,,,,,,,
baseline,19,0,1,5,-0.42543,-0.331928,0.732428,-0.0317369,0.0989653,0.06557,0.164535,,,,,,,
baseline,19,0,1,6,-0.431629,-0.232636,0.747459,-0.0425009,0.102588,0.0466511,0.149239,,,,,,,
baseline,19,0,1,7,-0.581411,-0.32185,0.731969,-0.027531,0.140079,0.064408,0.204487,,,,,,,
baseline,19,0,1,8,-0.51261,-0.329233,0.76181,-0.0523181,0.120642,0.065165,0.185807,,,,,,,
baseline,19,0,1,9,-0.534554,-0.347261,0.759772,-0.0523617,0.119466,0.0650866,0.184552,,,,,,,
baseline,19,0,1,10,-0.544402,-0.226282,0.715068,-0.00617654,0.110614,0.0383841,0.148999,,,,,,,
baseline,19,0,3,1,-0.383908,-0.609062,0.709009,0,0.0878194,0.121243,0.209063,,,,,,,
baseline,19,0,3,2,-0.355383,-0.623962,0.712212,-0.00187308,0.0782873,0.12014,0.198427,,,,,,,
baseline,19,0,3,3,-0.345785,-0.605293,0.723097,-0.0130931,0.074394,0.113721,0.188115,,,,,,,
baseline,19,0,3,4,-0.357882,-0.580399,0.731012,-0.0233456,0.0761843,0.107414,0.183598,,,,,,,
baseline,19,0,3,5,-0.370526,-0.476112,0.7305,-0.0248533,0.0811685,0.08979,0.170958,,,,,,,
baseline,19,0,3,6,-0.412464,-0.358333,0.733311,-0.0293454,0.0940285,0.0695223,0.163551,,,,,,,
baseline,19,0,3,7,-0.476703,-0.286424,0.731624,-0.0268125,0.112748,0.0569919,0.16974,,,,,,,
baseline,19,0,3,8,-0.508037,-0.288741,0.740931,-0.0339175,0.120851,0.0575353,0.178387,,,,,,,
baseline,19,0,3,9,-0.546852,-0.328628,0.744761,-0.0371644,0.1281,0.064325,0.192425,,,,,,,
baseline,19,0,3,10,-0.538581,-0.289214,0.738569,-0.0297847,0.118742,0.053271,0.172013,,,,,,,
baseline,19,0,5,1,-0.383908,-0.609062,0.709009,0,0.0878194,0.121243,0.209063,,,,,,,
baseline,19,0,5,2,-0.387512,-0.61291,0.713295,-0.00430603,0.0874777,0.120395,0.207873,,,,,,,
baseline,19,0,5,3,-0.371753,-0.605823,0.71765,-0.00811817,0.0827273,0.117403,0.20013,,,,,,,
baseline,19,0,5,4,-0.355036,-0.596082,0.720329,-0.0114409,0.0773426,0.11313,0.190473,,,,,,,
baseline,19,0,5,5,-0.370928,-0.532064,0.725075,-0.0180829,0.0813105,0.100928,0.182239,,,,,,,
baseline,19,0,5,6,-0.385014,-0.45095,0.731389,-0.0248678,0.08541,0.085958,0.171368,,,,,,,
baseline,19,0,5,7,-0.425734,-0.390136,0.731058,-0.0250578,0.0966199,0.0754045,0.172024,,,,,,,
baseline,19,0,5,8,-0.465694,-0.340923,0.734964,-0.0293191,0.108246,0.0669586,0.175205,,,,,,,
baseline,19,0,5,9,-0.494319,-0.30213,0.739324,-0.0328715,0.115803,0.059432,0.175235,,,,,,,
baseline,19,0,5,10,-0.524063,-0.278901,0.73546,-0.0276621,0.119175,0.0529571,0.172132,,,,,,,
baseline,19,0.1,1,1,-0.383908,-0.609062,0.707603,0,0.0878194,0.121243,0.209063,0.26223,0.249339,0.2678,0.0756303,0.111405,0.389356,-0.0749086
baseline,19,0.1,1,2,-0.381895,-0.640337,0.73811,-0.0316448,0.0860123,0.125774,0.211786,0.26223,0.255976,0.2678,0.0756303,0.119596,0.389356,-0.069752
baseline,19,0.1,1,3,-0.25218,-0.594151,0.745725,-0.0354218,0.0565677,0.117007,0.173574,0.26223,0.258228,0.2678,0.0756303,0.103528,0.389356,-0.060124
baseline,19,0.1,1,4,-0.375301,-0.581865,0.746492,-0.0475502,0.0866789,0.116508,0.203187,0.26223,0.24982,0.2678,0.0756303,0.111234,0.389356,-0.0755704
baseline,19,0.1,1,5,-0.440895,-0.326138,0.742896,-0.0437718,0.107723,0.067559,0.175282,0.26223,0.251318,0.2678,0.0756303,0.101081,0.389356,-0.0643963
baseline,19,0.1,1,6,-0.476981,-0.210868,0.752903,-0.0489481,0.118198,0.0439267,0.162125,0.26223,0.248588,0.2678,0.0756303,0.0933698,0.389356,-0.0622417
baseline,19,0.1,1,7,-0.655222,-0.314848,0.734658,-0.0322397,0.167316,0.0661286,0.233444,0.26223,0.23208,0.2678,0.0756303,0.113039,0.389356,-0.0933244
baseline,19,0.1,1,8,-0.549317,-0.337938,0.764783,-0.0564035,0.134911,0.0695983,0.204509,0.26223,0.229573,0.2678,0.0756303,0.0974272,0.389356,-0.0878976
baseline,19,0.1,1,9,-0.590451,-0.346833,0.761191,-0.0540294,0.135716,0.0663199,0.202036,0.26223,0.24444,0.2678,0.0756303,0.111315,0.389356,-0.074789
baseline,19,0.1,1,10,-0.552464,-0.250398,0.714927,-0.00380096,0.113906,0.0430211,0.156927,0.26223,0.267086,0.2678,0.0756303,0.112352,0.389356,-0.0422007
baseline,19,0.1,3,1,-0.383908,-0.609062,0.707603,0,0.0878194,0.121243,0.209063,0.26223,0.249339,0.2678,0.0756303,0.111405,0.389356,-0.0749086
baseline,19,0.1,3,2,-0.348155,-0.627023,0.726853,-0.0227736,0.0776158,0.122288,0.199904,0.26223,0.254834,0.2678,0.0756303,0.112976,0.389356,-0.0677004
baseline,19,0.1,3,3,-0.314273,-0.616354,0.735162,-0.0286115,0.0696996,0.11976,0.189459,0.26223,0.257621,0.2678,0.0756303,0.111402,0.389356,-0.0630521
baseline,19,0.1,3,4,-0.313232,-0.605524,0.740356,-0.034001,0.0700756,0.118423,0.188499,0.26223,0.257768,0.2678,0.0756303,0.111179,0.389356,-0.0636533
baseline,19,0.1,3,5,-0.33933,-0.496933,0.739287,-0.0344229,0.0782896,0.0991905,0.17748,0.26223,0.25578,0.2678,0.0756303,0.105333,0.389356,-0.062727
baseline,19,0.1,3,6,-0.421951,-0.364266,0.740846,-0.0376238,0.100754,0.0740642,0.174818,0.26223,0.252524,0.2678,0.0756303,0.102156,0.389356,-0.0636399
baseline,19,0.1,3,7,-0.519225,-0.278155,0.736782,-0.0327272,0.128451,0.0576652,0.186116,0.26223,0.245628,0.2678,0.0756303,0.102503,0.389356,-0.070741
baseline,19,0.1,3,8,-0.556872,-0.284574,0.743329,-0.0369107,0.138431,0.0589842,0.197415,0.26223,0.238448,0.2678,0.0756303,0.101833,0.389356,-0.0789838
baseline,19,0.1,3,9,-0.597491,-0.331258,0.745381,-0.0381125,0.145828,0.0672016,0.213029,0.26223,0.236096,0.2678,0.0756303,0.107379,0.389356,-0.0845711
baseline,19,0.1,3,10,-0.567391,-0.300608,0.738262,-0.0286602,0.128577,0.0567346,0.185312,0.26223,0.248492,0.2678,0.0756303,0.107643,0.389356,-0.0664796
baseline,19,0.1,5,1,-0.383908,-0.609062,0.707603,0,0.0878194,0.121243,0.209063,0.26223,0.249339,0.2678,0.0756303,0.111405,0.389356,-0.0749086
baseline,19,0.1,5,2,-0.38222,-0.615204,0.728414,-0.0262191,0.0870588,0.122014,0.209073,0.26223,0.251071,0.2678,0.0756303,0.113225,0.389356,-0.0733954
baseline,19,0.1,5,3,-0.351884,-0.61347,0.731306,-0.0269786,0.0798774,0.121579,0.201456,0.26223,0.252943,0.2678,0.0756303,0.111346,0.389356,-0.0701583
baseline,19,0.1,5,4,-0.32762,-0.612209,0.732381,-0.0272729,0.0735768,0.120235,0.193812,0.26223,0.255363,0.2678,0.0756303,0.1105,0.389356,-0.066493
baseline,19,0.1,5,5,-0.347008,-0.547512,0.735529,-0.0307559,0.0791074,0.108346,0.187453,0.26223,0.255699,0.2678,0.0756303,0.109096,0.389356,-0.0646256
baseline,19,0.1,5,6,-0.370373,-0.46208,0.739433,-0.0336467,0.0860607,0.0924954,0.178556,0.26223,0.255453,0.2678,0.0756303,0.105557,0.389356,-0.0624384
baseline,19,0.1,5,7,-0.430179,-0.398082,0.737365,-0.0319982,0.102574,0.0809175,0.183491,0.26223,0.250175,0.2678,0.0756303,0.104341,0.389356,-0.0679122
baseline,19,0.1,5,8,-0.491427,-0.346509,0.739762,-0.0347264,0.119734,0.0711871,0.190921,0.26223,0.2444,0.2678,0.0756303,0.103202,0.389356,-0.0737444
baseline,19,0.1,5,9,-0.537122,-0.299654,0.742221,-0.0359773,0.131031,0.0611207,0.192152,0.26223,0.242796,0.2678,0.0756303,0.103133,0.389356,-0.074238
baseline,19,0.1,5,10,-0.563837,-0.281444,0.736155,-0.0278711,0.132696,0.0550864,0.187783,0.26223,0.246523,0.2678,0.0756303,0.105919,0.389356,-0.0691951
baseline,19,0.25,1,1,-0.383908,-0.609062,0.701549,0,0.0878194,0.121243,0.209063,0.261578,0.246455,0.261712,0.0769231,0.10279,0.367521,-0.0756656
baseline,19,0.25,1,2,-0.378543,-0.44233,0.763014,-0.0699649,0.0896259,0.0902503,0.179876,0.261578,0.251529,0.261712,0.0769231,0.0950462,0.367521,-0.0633873
baseline,19,0.25,1,3,-0.210935,-0.480921,0.763005,-0.0636729,0.0509024,0.101426,0.152328,0.261578,0.248212,0.261712,0.0769231,0.0789826,0.367521,-0.0616247
baseline,19,0.25,1,4,-0.340519,-0.477414,0.761079,-0.0763698,0.0873737,0.1057,0.193074,0.261578,0.233706,0.261712,0.0769231,0.0822888,0.367521,-0.0847522
baseline,19,0.25,1,5,-0.364281,-0.29059,0.752914,-0.0645756,0.0964183,0.0656381,0.162056,0.261578,0.236662,0.261712,0.0769231,0.0725271,0.367521,-0.0727162
baseline,19,0.25,1,6,-0.452437,-0.222752,0.762298,-0.0675656,0.129181,0.0537145,0.182896,0.261578,0.225194,0.261712,0.0769231,0.070662,0.367521,-0.0862515
baseline,19,0.25,1,7,-0.704443,-0.281696,0.742904,-0.0558904,0.197166,0.0642886,0.261455,0.261578,0.216397,0.261712,0.0769231,0.0941323,0.367521,-0.110335
baseline,19,0.25,1,8,-0.602464,-0.256304,0.769929,-0.0765394,0.156959,0.055452,0.212411,0.261578,0.218097,0.261712,0.0769231,0.0781292,0.367521,-0.0967579
baseline,19,0.25,1,9,-0.596217,-0.360574,0.767149,-0.0739925,0.147638,0.0744485,0.222087,0.261578,0.229092,0.261712,0.0769231,0.0934054,0.367521,-0.0905316
baseline,19,0.25,1,10,-0.584034,-0.243431,0.7201,-0.0189977,0.133812,0.0462074,0.180019,0.261578,0.244985,0.261712,0.0769231,0.0905662,0.367521,-0.0667278
baseline,19,0.25,3,1,-0.383908,-0.609062,0.701549,0,0.0878194,0.121243,0.209063,0.261578,0.246455,0.261712,0.0769231,0.10279,0.367521,-0.0756656
baseline,19,0.25,3,2,-0.347885,-0.56741,0.755004,-0.066307,0.0788712,0.11205,0.190921,0.261578,0.251417,0.261712,0.0769231,0.100123,0.367521,-0.0665626
baseline,19,0.25,3,3,-0.303747,-0.520962,0.757906,-0.0642913,0.0701836,0.104874,0.175058,0.261578,0.251936,0.261712,0.0769231,0.0938564,0.367521,-0.0622453
baseline,19,0.25,3,4,-0.292534,-0.474831,0.757413,-0.0631142,0.0703397,0.0991702,0.16951,0.261578,0.247798,0.261712,0.0769231,0.086711,0.367521,-0.0653669
baseline,19,0.25,3,5,-0.293437,-0.421845,0.751842,-0.0582412,0.0733491,0.0912462,0.164595,0.261578,0.242521,0.261712,0.0769231,0.0792053,0.367521,-0.0691135
baseline,19,0.25,3,6,-0.381411,-0.330951,0.751237,-0.0588562,0.101191,0.0749247,0.176115,0.261578,0.234718,0.261712,0.0769231,0.0765581,0.367521,-0.0778033
baseline,19,0.25,3,7,-0.507775,-0.26217,0.745211,-0.0527183,0.13906,0.0602966,0.199357,0.261578,0.228127,0.261712,0.0769231,0.0803718,0.367521,-0.0872013
baseline,19,0.25,3,8,-0.589479,-0.249408,0.749558,-0.0561793,0.161869,0.056915,0.218784,0.261578,0.221249,0.261712,0.0769231,0.0821988,0.367521,-0.0964334
baseline,19,0.25,3,9,-0.640999,-0.293021,0.750473,-0.0578835,0.168868,0.0638092,0.232677,0.261578,0.221613,0.261712,0.0769231,0.0894698,0.367521,-0.0990239
baseline,19,0.25,3,10,-0.602743,-0.271658,0.742603,-0.0456471,0.148302,0.0554146,0.203717,0.261578,0.231793,0.261712,0.0769231,0.0880072,0.367521,-0.0833972
baseline,19,0.25,5,1,-0.383908,-0.609062,0.701549,0,0.0878194,0.121243,0.209063,0.261578,0.246455,0.261712,0.0769231,0.10279,0.367521,-0.0756656
baseline,19,0.25,5,2,-0.382234,-0.57081,0.757322,-0.0710811,0.0882085,0.114319,0.202528,0.261578,0.247686,0.261712,0.0769231,0.101114,0.367521,-0.0728464
baseline,19,0.25,5,3,-0.346085,-0.550706,0.756785,-0.0671681,0.0807562,0.111765,0.192521,0.261578,0.248045,0.261712,0.0769231,0.0969855,0.367521,-0.070224
baseline,19,0.25,5,4,-0.315761,-0.532331,0.753921,-0.0626283,0.0743564,0.10912,0.183477,0.261578,0.247907,0.261712,0.0769231,0.0928758,0.367521,-0.0683293
baseline,19,0.25,5,5,-0.321049,-0.463893,0.752907,-0.060556,0.0777105,0.0972867,0.174997,0.261578,0.246015,0.261712,0.0769231,0.0875727,0.367521,-0.0677892
baseline,19,0.25,5,6,-0.340506,-0.381393,0.752962,-0.0582996,0.0863311,0.0831959,0.169527,0.261578,0.241616,0.261712,0.0769231,0.0807046,0.367521,-0.070238
baseline,19,0.25,5,7,-0.412394,-0.346905,0.747805,-0.0541518,0.10829,0.0775698,0.185859,0.261578,0.234404,0.261712,0.0769231,0.0806665,0.367521,-0.080036
baseline,19,0.25,5,8,-0.493139,-0.300315,0.747896,-0.0554195,0.132184,0.0677996,0.199983,0.261578,0.228106,0.261712,0.0769231,0.0806093,0.367521,-0.0877154
baseline,19,0.25,5,9,-0.546674,-0.273606,0.748881,-0.0552744,0.145965,0.0611079,0.207072,0.261578,0.226506,0.261712,0.0769231,0.0826722,0.367521,-0.0896677
baseline,19,0.25,5,10,-0.594969,-0.258879,0.741604,-0.0456908,0.154085,0.0555994,0.209684,0.261578,0.228464,0.261712,0.0769231,0.0862348,0.367521,-0.0880192
baseline,19,0.5,1,1,-0.383908,-0.609062,0.690228,0,0.0878194,0.121243,0.209063,0.259908,0.24502,0.262284,0.0704663,0.101304,0.380311,-0.0748676
baseline,19,0.5,1,2,-0.412635,-0.493776,0.810832,-0.139474,0.0964334,0.0992052,0.195639,0.259908,0.251112,0.262284,0.0704663,0.103202,0.380311,-0.0661985
baseline,19,0.5,1,3,-0.210099,-0.550668,0.792224,-0.113028,0.0506426,0.116526,0.167169,0.259908,0.246539,0.262284,0.0704663,0.0847916,0.380311,-0.064765
baseline,19,0.5,1,4,-0.265594,-0.547686,0.781206,-0.121097,0.0662144,0.119269,0.185483,0.259908,0.233838,0.262284,0.0704663,0.0798238,0.380311,-0.0818955
baseline,19,0.5,1,5,-0.257913,-0.371722,0.762443,-0.100776,0.0684105,0.0855221,0.153933,0.259908,0.234729,0.262284,0.0704663,0.0677007,0.380311,-0.0722556
baseline,19,0.5,1,6,-0.409538,-0.338264,0.766215,-0.100732,0.115151,0.0811358,0.196287,0.259908,0.225958,0.262284,0.0704663,0.0794334,0.380311,-0.087399
baseline,19,0.5,1,7,-0.661444,-0.360231,0.745167,-0.0887056,0.181629,0.0815369,0.263166,0.259908,0.219478,0.262284,0.0704663,0.102274,0.380311,-0.107277
baseline,19,0.5,1,8,-0.524638,-0.361589,0.774473,-0.107519,0.137271,0.0798216,0.217092,0.259908,0.215498,0.262284,0.0704663,0.0792758,0.380311,-0.0990131
baseline,19,0.5,1,9,-0.497508,-0.500817,0.77716,-0.110931,0.130767,0.112291,0.243058,0.259908,0.215965,0.262284,0.0704663,0.089228,0.380311,-0.10549
baseline,19,0.5,1,10,-0.518261,-0.301429,0.733666,-0.058128,0.123507,0.0603292,0.183836,0.259908,0.235898,0.262284,0.0704663,0.0852265,0.380311,-0.0745123
baseline,19,0.5,3,1,-0.383908,-0.609062,0.690228,0,0.0878194,0.121243,0.209063,0.259908,0.24502,0.262284,0.0704663,0.101304,0.380311,-0.0748676
baseline,19,0.5,3,2,-0.356147,-0.581862,0.816443,-0.150117,0.0810668,0.115371,0.196438,0.259908,0.248812,0.262284,0.0704663,0.100254,0.380311,-0.068386
baseline,19,0.5,3,3,-0.311961,-0.557279,0.805926,-0.134652,0.0728246,0.11355,0.186374,0.259908,0.247845,0.262284,0.0704663,0.0954853,0.380311,-0.0669604
baseline,19,0.5,3,4,-0.272117,-0.539162,0.789743,-0.118219,0.0654393,0.113156,0.178596,0.259908,0.244712,0.262284,0.0704663,0.0884478,0.380311,-0.0689916
baseline,19,0.5,3,5,-0.225431,-0.496758,0.771182,-0.101638,0.0564803,0.108802,0.165282,0.259908,0.239511,0.262284,0.0704663,0.0768818,0.380311,-0.0709277
baseline,19,0.5,3,6,-0.303001,-0.420381,0.761118,-0.0952525,0.0800014,0.0960524,0.176054,0.259908,0.232869,0.262284,0.0704663,0.0757727,0.380311,-0.0786896
baseline,19,0.5,3,7,-0.44008,-0.357258,0.749437,-0.0851144,0.120004,0.0828326,0.202836,0.259908,0.227564,0.262284,0.0704663,0.0834496,0.380311,-0.0877115
baseline,19,0.5,3,8,-0.534331,-0.350816,0.751684,-0.0866378,0.145773,0.0805583,0.226331,0.259908,0.220739,0.262284,0.0704663,0.0877349,0.380311,-0.0975255
baseline,19,0.5,3,9,-0.569552,-0.403804,0.754202,-0.0895737,0.152859,0.090963,0.243822,0.259908,0.216742,0.262284,0.0704663,0.0910695,0.380311,-0.104639
baseline,19,0.5,3,10,-0.529365,-0.37531,0.749594,-0.0785691,0.13491,0.0807504,0.215661,0.259908,0.223351,0.262284,0.0704663,0.0860645,0.380311,-0.0924523
baseline,19,0.5,5,1,-0.383908,-0.609062,0.690228,0,0.0878194,0.121243,0.209063,0.259908,0.24502,0.262284,0.0704663,0.101304,0.380311,-0.0748676
baseline,19,0.5,5,2,-0.389034,-0.582308,0.82024,-0.15668,0.0901771,0.117143,0.20732,0.259908,0.245095,0.262284,0.0704663,0.100962,0.380311,-0.0743561
baseline,19,0.5,5,3,-0.353299,-0.57311,0.811479,-0.145216,0.0834315,0.11782,0.201251,0.259908,0.243976,0.262284,0.0704663,0.0972392,0.380311,-0.0739932
baseline,19,0.5,5,4,-0.305611,-0.566822,0.79936,-0.132049,0.0727825,0.11789,0.190673,0.259908,0.24363,0.262284,0.0704663,0.0920871,0.380311,-0.0721508
baseline,19,0.5,5,5,-0.286985,-0.516239,0.786324,-0.118766,0.0703759,0.110357,0.180733,0.259908,0.241549,0.262284,0.0704663,0.0860505,0.380311,-0.0717503
baseline,19,0.5,5,6,-0.296848,-0.457711,0.773484,-0.104268,0.0756004,0.101198,0.176798,0.259908,0.238373,0.262284,0.0704663,0.081611,0.380311,-0.0736845
baseline,19,0.5,5,7,-0.35367,-0.432164,0.759335,-0.0922601,0.0927607,0.0977377,0.190498,0.259908,0.232413,0.262284,0.0704663,0.082232,0.380311,-0.0818621
baseline,19,0.5,5,8,-0.421105,-0.39204,0.753927,-0.0888375,0.112705,0.0896293,0.202334,0.259908,0.22646,0.262284,0.0704663,0.0817996,0.380311,-0.0888298
baseline,19,0.5,5,9,-0.472915,-0.380164,0.752805,-0.0870194,0.127882,0.0872663,0.215148,0.259908,0.222643,0.262284,0.0704663,0.0841358,0.380311,-0.0939506
baseline,19,0.5,5,10,-0.53262,-0.361041,0.746431,-0.0781019,0.140565,0.0802267,0.220792,0.259908,0.223295,0.262284,0.0704663,0.0880962,0.380311,-0.0940014
baseline,19,1,1,1,-0.383908,-0.609062,0.656044,,0.0878194,0.121243,0.209063,0.257375,0.243481,0.260489,0.074668,0.104416,0.377349,-0.0747449
baseline,19,1,1,2,-0.543551,-0.509706,0.995407,,0.0954988,0.0757555,0.171254,0.257375,0.277872,0.260489,0.074668,0.121849,0.377349,-0.0350152
baseline,19,1,1,3,-0.424253,-0.457334,0.912122,,0.0737473,0.0684458,0.142193,0.257375,0.274807,0.260489,0.074668,0.102872,0.377349,-0.0292147
baseline,19,1,1,4,-0.393435,-0.673025,0.86646,,0.0621582,0.0927226,0.154881,0.257375,0.269178,0.260489,0.074668,0.10363,0.377349,-0.0410954
baseline,19,1,1,5,-0.404264,-0.593266,0.819383,,0.0747064,0.0953087,0.170015,0.257375,0.265236,0.260489,0.074668,0.109478,0.377349,-0.0454532
baseline,19,1,1,6,-0.598447,-0.629269,0.796458,,0.117826,0.105251,0.223077,0.257375,0.259629,0.260489,0.074668,0.131851,0.377349,-0.0631429
baseline,19,1,1,7,-0.715673,-0.663217,0.765922,,0.123918,0.0963398,0.220258,0.257375,0.262186,0.260489,0.074668,0.136095,0.377349,-0.0634053
baseline,19,1,1,8,-0.594783,-0.375548,0.797169,,0.0973874,0.0517566,0.149144,0.257375,0.262031,0.260489,0.074668,0.0983869,0.377349,-0.0445172
baseline,19,1,1,9,-0.579313,-0.585622,0.791018,,0.082484,0.0709337,0.153418,0.257375,0.274519,0.260489,0.074668,0.110695,0.377349,-0.0352221
baseline,19,1,1,10,-0.488909,-0.462557,0.74677,,0.0638215,0.0517676,0.115589,0.257375,0.29069,0.260489,0.074668,0.10599,0.377349,-0.00922815
baseline,19,1,3,1,-0.383908,-0.609062,0.656044,,0.0878194,0.121243,0.209063,0.257375,0.243481,0.260489,0.074668,0.104416,0.377349,-0.0747449
baseline,19,1,3,2,-0.373306,-0.572941,1.05014,,0.0863227,0.115162,0.201485,0.257375,0.245158,0.260489,0.074668,0.103245,0.377349,-0.0710906
baseline,19,1,3,3,-0.390085,-0.504273,0.983566,,0.093246,0.104307,0.197553,0.257375,0.242381,0.260489,0.074668,0.0993249,0.377349,-0.0717646
baseline,19,1,3,4,-0.411721,-0.544105,0.911748,,0.0797203,0.0911736,0.170894,0.257375,0.263346,0.260489,0.074668,0.107656,0.377349,-0.0478011
baseline,19,1,3,5,-0.383179,-0.574885,0.854681,,0.0717496,0.0937934,0.165543,0.257375,0.263382,0.260489,0.074668,0.104966,0.377349,-0.0464175
baseline,19,1,3,6,-0.454683,-0.630035,0.817383,,0.0861565,0.103432,0.189588,0.257375,0.260974,0.260489,0.074668,0.115614,0.377349,-0.0547241
baseline,19,1,3,7,-0.561338,-0.620055,0.785446,,0.107937,0.101482,0.209419,0.257375,0.259645,0.260489,0.074668,0.125459,0.377349,-0.060753
baseline,19,1,3,8,-0.632402,-0.555785,0.77679,,0.115556,0.0853401,0.200897,0.257375,0.260015,0.260489,0.074668,0.122791,0.377349,-0.0589541
baseline,19,1,3,9,-0.632453,-0.554521,0.774165,,0.102704,0.0757509,0.178455,0.257375,0.265604,0.260489,0.074668,0.117121,0.377349,-0.0493262
baseline,19,1,3,10,-0.557919,-0.48519,0.767037,,0.0817597,0.0602644,0.142024,0.257375,0.276921,0.260489,0.074668,0.108223,0.377349,-0.0292358
baseline,19,1,5,1,-0.383908,-0.609062,0.656044,,0.0878194,0.121243,0.209063,0.257375,0.243481,0.260489,0.074668,0.104416,0.377349,-0.0747449
baseline,19,1,5,2,-0.402638,-0.575162,1.05797,,0.0948435,0.117378,0.212222,0.257375,0.241325,0.260489,0.074668,0.103844,0.377349,-0.0771777
baseline,19,1,5,3,-0.400932,-0.54139,1.0109,,0.0978397,0.114324,0.212164,0.257375,0.237212,0.260489,0.074668,0.0997174,0.377349,-0.0804684
baseline,19,1,5,4,-0.366322,-0.542048,0.96306,,0.0904423,0.116259,0.206702,0.257375,0.235703,0.260489,0.074668,0.0958189,0.377349,-0.0803142
baseline,19,1,5,5,-0.374105,-0.523992,0.91162,,0.0936182,0.113884,0.207502,0.257375,0.234385,0.260489,0.074668,0.0953818,0.377349,-0.081069
baseline,19,1,5,6,-0.433917,-0.54438,0.859189,,0.0941831,0.101917,0.196101,0.257375,0.251556,0.260489,0.074668,0.108711,0.377349,-0.0635156
baseline,19,1,5,7,-0.484835,-0.583877,0.817369,,0.0975282,0.100757,0.198286,0.257375,0.256132,0.260489,0.074668,0.115162,0.377349,-0.0607302
baseline,19,1,5,8,-0.531602,-0.580099,0.795675,,0.101192,0.0940723,0.195264,0.257375,0.257768,0.260489,0.074668,0.11628,0.377349,-0.0593042
baseline,19,1,5,9,-0.570813,-0.566177,0.781673,,0.103335,0.0868195,0.190154,0.257375,0.261438,0.260489,0.074668,0.118088,0.377349,-0.0548606
baseline,19,1,5,10,-0.588506,-0.542668,0.767055,,0.0967886,0.0754254,0.172214,0.257375,0.269602,0.260489,0.074668,0.117703,0.377349,-0.04328
camera=0.1,0,0,3,1,-0.501482,-0.741235,0.742736,0,0.0704103,0.156375,0.226785,,,,,,,
camera=0.1,0,0,3,2,-0.549265,-0.682789,0.751256,-0.012615,0.0781525,0.134246,0.212399,,,,,,,
camera=0.1,0,0,3,3,-0.588263,-0.611906,0.757705,-0.00992453,0.0811988,0.110535,0.191734,,,,,,,
