seed,p,K,t,loss_ratio,off_balance,nonadopter_rate_change,coef_capacity,coef_nightlife_density,coef_prior_violations,coef_late_night_hours,coef_staff_training_score,coef_security_staff,coef_incident_response_time,coef_camera_coverage,coef_license_compliance,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,rebalance
5,0.0,3,1,0.7515166365179915,0.17748191868692623,0.0,0.7150900138901581,0.10000279197903697,0.013179680080705117,0.1582011692743276,-0.8676448031574195,-0.4011922758423126,0.030832908691200228,-0.6535047540445795,-0.45742955352017584,0.14308504213275886,0.08061264442031398,0.22369768655307282,on
5,0.0,3,2,0.7443923075881588,0.18509366798448107,0.0040746732116137,0.7178209699893157,0.0985966301671239,0.014571533708282493,0.17537200017588317,-0.8747453918586008,-0.4280357380410742,0.03177660045871849,-0.5757665757516586,-0.5343976949435411,0.11910616017400816,0.0900028645821968,0.209109024756205,on
5,0.0,3,3,0.7424431194585609,0.1976144833676231,0.008861637883829765,0.7091340117061196,0.10609444501337202,0.01550249476510141,0.1645287831678493,-0.910250785885756,-0.4385810508067798,0.03163423660813357,-0.6256237115649603,-0.5510468738268949,0.1285680492255939,0.09160970018266372,0.22017774940825763,on
5,0.0,3,4,0.740934216932881,0.2073760744985076,0.0052838965143966465,0.712443109500646,0.12561250435247973,0.016995002029834737,0.16574881953336845,-0.9679861556525483,-0.4283712927431837,0.030854178334930562,-0.639721481943496,-0.5879906280853064,0.12846594251303312,0.09547037812868821,0.22393632064172134,on
5,0.0,3,5,0.7495406979631241,0.2078206405101457,-0.009309330596888654,0.7356181553103225,0.14578479937181066,0.015985538110751454,0.147755870493603,-1.0696103670241761,-0.35872369842441354,0.029828867181555748,-0.6747523094975071,-0.5777074051232838,0.14085812079073692,0.09705403359126666,0.23791215438200355,on
5,0.0,3,6,0.7510533812095781,0.19303871495900596,-0.014169083741342514,0.7490820476737624,0.16142531927661927,0.01744125985501859,0.13889264671288493,-1.0633726427880899,-0.32651011614066916,0.029322378170708548,-0.6099279688378334,-0.5795764128854578,0.13401334009582513,0.10327884612925523,0.23729218622508036,on
5,0.0,3,7,0.7509665204381129,0.17882355861197036,-0.008683374820152023,0.7522370142313153,0.1613099064486787,0.01434881717587032,0.12258442124884852,-1.037423767882517,-0.32174493765204726,0.027951598224834406,-0.6082669384421089,-0.5436180614413596,0.1424483113096573,0.10312210229043069,0.24557041360008802,on
5,0.0,3,8,0.7523392475799234,0.16956568437562067,0.0012260911834158783,0.7155421767155414,0.15340039511685968,0.014365405985368188,0.11072140252560732,-1.0386111498559056,-0.3609980661530588,0.023534468008117912,-0.619303726273606,-0.49177829623888997,0.15109891881783116,0.09668570806265711,0.2477846268804883,on
5,0.0,3,9,0.7488121087174202,0.16618040425808367,0.01233214953013162,0.7011959769800494,0.146587965756068,0.012376852940914073,0.10506721702411671,-1.0703104274875364,-0.379803954572855,0.01965463422899448,-0.6165584390870508,-0.4905273236732924,0.1524798712543971,0.09767258832090552,0.25015245957530263,on
5,0.0,3,10,0.7462669362052233,0.1714494183464606,0.01570335774637832,0.7013742556820095,0.14273965326208346,0.015616837794779263,0.10294886940534816,-1.1256328234653812,-0.37455882118893497,0.01807230423909964,-0.5773429411847357,-0.5474613019393781,0.14138518498953564,0.10882043917884077,0.25020562416837644,on
5,0.0,3,1,0.7515166365179915,0.17748191868692623,0.0,0.7150900138901581,0.10000279197903697,0.013179680080705117,0.1582011692743276,-0.8676448031574195,-0.4011922758423126,0.030832908691200228,-0.6535047540445795,-0.45742955352017584,0.14308504213275886,0.08061264442031398,0.22369768655307282,frozen
5,0.0,3,2,0.7500800546030116,0.17748191868692623,-0.003539077734305396,0.7178209699893157,0.0985966301671239,0.014571533708282493,0.17537200017588317,-0.8747453918586008,-0.4280357380410742,0.03177660045871849,-0.5757665757516586,-0.5343976949435411,0.11910616017400816,0.0900028645821968,0.209109024756205,frozen
5,0.0,3,3,0.7575418820069745,0.17748191868692623,-0.011246243510470766,0.7091340117061196,0.10609444501337202,0.01550249476510141,0.1645287831678493,-0.910250785885756,-0.4385810508067798,0.03163423660813357,-0.6256237115649603,-0.5510468738268949,0.1285680492255939,0.09160970018266372,0.22017774940825763,frozen
5,0.0,3,4,0.7634182155419024,0.17748191868692623,-0.02432346845377764,0.712443109500646,0.12561250435247973,0.016995002029834737,0.16574881953336845,-0.9679861556525483,-0.4283712927431837,0.030854178334930562,-0.639721481943496,-0.5879906280853064,0.12846594251303312,0.0954703781286882,0.2239363206417213,frozen
5,0.0,3,5,0.7726292726768693,0.17748191868692623,-0.03891426060358594,0.7356181553103225,0.14578479937181066,0.015985538110751454,0.147755870493603,-1.0696103670241761,-0.35872369842441354,0.029828867181555748,-0.6747523094975071,-0.5777074051232838,0.14085812079073692,0.09705403359126666,0.23791215438200355,frozen
5,0.0,3,6,0.7628287214530596,0.17748191868692623,-0.029386778270956704,0.7490820476737624,0.16142531927661927,0.01744125985501859,0.13889264671288493,-1.0633726427880899,-0.32651011614066916,0.029322378170708548,-0.6099279688378334,-0.5795764128854578,0.13401334009582513,0.10327884612925523,0.23729218622508036,frozen
5,0.0,3,7,0.7519747232756637,0.17748191868692623,-0.010012472997899535,0.7522370142313153,0.1613099064486787,0.01434881717587032,0.12258442124884852,-1.037423767882517,-0.32174493765204726,0.027951598224834406,-0.6082669384421089,-0.5436180614413596,0.1424483113096573,0.10312210229043069,0.24557041360008797,frozen
5,0.0,3,8,0.7464070650670568,0.17748191868692623,0.00918348626650034,0.7155421767155414,0.15340039511685968,0.014365405985368188,0.11072140252560732,-1.0386111498559056,-0.3609980661530588,0.023534468008117912,-0.619303726273606,-0.49177829623888997,0.15109891881783116,0.0966857080626571,0.24778462688048825,frozen
5,0.0,3,9,0.7403970389496258,0.17748191868692623,0.023837929832228433,0.7011959769800494,0.146587965756068,0.012376852940914073,0.10506721702411671,-1.0703104274875364,-0.379803954572855,0.01965463422899448,-0.6165584390870508,-0.4905273236732924,0.1524798712543971,0.09767258832090552,0.25015245957530263,frozen
5,0.0,3,10,0.741778632117626,0.17748191868692623,0.021849107077745344,0.7013742556820095,0.14273965326208346,0.015616837794779263,0.10294886940534816,-1.1256328234653812,-0.37455882118893497,0.01807230423909964,-0.5773429411847357,-0.5474613019393781,0.14138518498953562,0.10882043917884075,0.2502056241683764,frozen
5,0.0,3,1,0.8974660257993766,0.0,0.0,0.7150900138901581,0.10000279197903697,0.013179680080705117,0.1582011692743276,-0.8676448031574195,-0.4011922758423126,0.030832908691200228,-0.6535047540445795,-0.45742955352017584,0.14308504213275886,0.08061264442031398,0.22369768655307282,never
5,0.0,3,2,0.895750450389169,0.0,-0.003539077734305396,0.7178209699893157,0.0985966301671239,0.014571533708282493,0.17537200017588317,-0.8747453918586008,-0.4280357380410742,0.03177660045871849,-0.5757665757516586,-0.5343976949435411,0.11910616017400816,0.0900028645821968,0.209109024756205,never
5,0.0,3,3,0.9046614129148471,0.0,-0.011246243510470766,0.7091340117061196,0.10609444501337202,0.01550249476510141,0.1645287831678493,-0.910250785885756,-0.4385810508067798,0.03163423660813357,-0.6256237115649603,-0.5510468738268949,0.1285680492255939,0.09160970018266372,0.22017774940825763,never
5,0.0,3,4,0.9116789684120861,0.0,-0.02432346845377764,0.712443109500646,0.12561250435247973,0.016995002029834737,0.16574881953336845,-0.9679861556525483,-0.4283712927431837,0.030854178334930562,-0.639721481943496,-0.5879906280853064,0.12846594251303312,0.0954703781286882,0.22393632064172134,never
5,0.0,3,5,0.9226788723911005,0.0,-0.03891426060358594,0.7356181553103225,0.14578479937181066,0.015985538110751454,0.147755870493603,-1.0696103670241761,-0.35872369842441354,0.029828867181555748,-0.6747523094975071,-0.5777074051232838,0.14085812079073692,0.09705403359126666,0.2379121543820036,never
5,0.0,3,6,0.9109749907601778,0.0,-0.029386778270956704,0.7490820476737624,0.16142531927661927,0.01744125985501859,0.13889264671288493,-1.0633726427880899,-0.32651011614066916,0.029322378170708548,-0.6099279688378334,-0.5795764128854578,0.1340133400958251,0.10327884612925521,0.23729218622508033,never
5,0.0,3,7,0.8980130759668676,0.0,-0.010012472997899535,0.7522370142313153,0.1613099064486787,0.01434881717587032,0.12258442124884852,-1.037423767882517,-0.32174493765204726,0.027951598224834406,-0.6082669384421089,-0.5436180614413596,0.1424483113096573,0.10312210229043069,0.24557041360008802,never
5,0.0,3,8,0.8913641425398723,0.0,0.00918348626650034,0.7155421767155414,0.15340039511685968,0.014365405985368188,0.11072140252560732,-1.0386111498559056,-0.3609980661530588,0.023534468008117912,-0.619303726273606,-0.49177829623888997,0.15109891881783116,0.09668570806265711,0.2477846268804883,never
5,0.0,3,9,0.8841869304963008,0.0,0.023837929832228433,0.7011959769800494,0.146587965756068,0.012376852940914073,0.10506721702411671,-1.0703104274875364,-0.379803954572855,0.01965463422899448,-0.6165584390870508,-0.4905273236732924,0.1524798712543971,0.09767258832090552,0.25015245957530263,never
5,0.0,3,10,0.8858368379893693,0.0,0.021849107077745344,0.7013742556820095,0.14273965326208346,0.015616837794779263,0.10294886940534816,-1.1256328234653812,-0.37455882118893497,0.01807230423909964,-0.5773429411847357,-0.5474613019393781,0.14138518498953562,0.10882043917884077,0.2502056241683764,never
6,0.0,3,1,0.7334220472469959,0.18609560195302108,0.0,0.6791363625864706,0.08729548331872608,0.01713400280523546,0.15079774012629985,-0.9680519967272606,-0.38151651579936485,0.034488244458941025,-0.5464208866536331,-0.5580521595352163,0.11725672737006185,0.09636102434124903,0.21361775171131087,on
6,0.0,3,2,0.7410489746531966,0.20256571232479847,-0.012639340469455917,0.7105491079303945,0.10351267371057798,0.013639510740417625,0.13110927604270547,-0.9995162164064433,-0.39346914105477554,0.03612354037505756,-0.612908948987931,-0.5791994486624726,0.1317837592312019,0.0994031786639046,0.2311869378951065,on
6,0.0,3,3,0.7383852346816251,0.20182427841599893,-0.016149675189418566,0.7333206190114441,0.13057368450307197,0.011707181772212633,0.12896526961299215,-0.9698183272173304,-0.3730349527176597,0.036711603469309906,-0.6191779498330007,-0.6211246445847374,0.13426557050890686,0.10801053979581744,0.24227611030472432,on
6,0.0,3,4,0.7349825117509978,0.19658027388719962,-0.01889774335609351,0.7550189477849767,0.14211802874297297,0.013395750380475323,0.13322837719493485,-1.0007155252247961,-0.35376065485803854,0.03655264007082321,-0.6061809541018945,-0.5732161201827733,0.13206969942938238,0.09984272119407257,0.23191242062345496,on
6,0.0,3,5,0.736179640796378,0.18491811881295636,-0.019772861326200708,0.7374483800400228,0.1426809438070699,0.01798781228544516,0.13585012945602487,-1.0443074912406405,-0.3531694417872891,0.033753412694298046,-0.5453872753929532,-0.5301216222890751,0.12085781351114955,0.0941683070513528,0.21502612056250234,on
6,0.0,3,6,0.7357126687864471,0.18719813220435558,-0.011508328239013599,0.6964006356203346,0.12738469840315772,0.018255644995486046,0.1427380477110783,-1.0414223469275041,-0.37269249935840515,0.03341420655814435,-0.5777609867280471,-0.4948125340505368,0.12561543622382879,0.08552336393443596,0.21113880015826475,on
6,0.0,3,7,0.7277267619027634,0.19040623164225357,0.004862911504203815,0.6560028305451139,0.12077749899944351,0.016318929567358968,0.1559969026228301,-1.0267221585176156,-0.36697725969229533,0.034635193351601826,-0.6015300357901686,-0.4913893264494163,0.12678516461133002,0.08208928445180166,0.20887444906313168,on
6,0.0,3,8,0.7181557493571904,0.1940834098390199,0.01743653418861668,0.6517049944241061,0.13070909510340048,0.014734961696174971,0.15796211959035852,-1.01087298670406,-0.3221325252015739,0.03713285821516374,-0.6542395244079545,-0.4831724689325164,0.13802553562637657,0.08032010938615605,0.21834564501253262,on
6,0.0,3,9,0.7195798315134415,0.1919432977897811,0.016238267025011632,0.6736528763671327,0.1371895685597739,0.012683666757615,0.13926262609342802,-1.1067099855181728,-0.25581083380191144,0.0367976700269433,-0.6465354509861457,-0.47443757902352446,0.14226149835335938,0.08238827600030497,0.22464977435366437,on
6,0.0,3,10,0.7269509073509094,0.19105939855966902,0.008414227847470146,0.7021321161390027,0.1357960733476778,0.011189158953816707,0.1139714436828084,-1.2234861455416695,-0.2325027920269053,0.036488715857953935,-0.6006414381529033,-0.44042784612043334,0.13861165440825762,0.0806081500449095,0.2192198044531671,on
6,0.0,3,1,0.7334220472469959,0.18609560195302108,0.0,0.6791363625864706,0.08729548331872608,0.01713400280523546,0.15079774012629985,-0.9680519967272606,-0.38151651579936485,0.034488244458941025,-0.5464208866536331,-0.5580521595352163,0.11725672737006185,0.09636102434124903,0.21361775171131087,frozen
6,0.0,3,2,0.7533551972936448,0.18609560195302108,-0.028768093740492717,0.7105491079303945,0.10351267371057798,0.013639510740417625,0.13110927604270547,-0.9995162164064433,-0.39346914105477554,0.03612354037505756,-0.612908948987931,-0.5791994486624726,0.1317837592312019,0.09940317866390462,0.23118693789510653,frozen
6,0.0,3,3,0.7500908729195671,0.18609560195302108,-0.03150327619737159,0.7333206190114441,0.13057368450307197,0.011707181772212633,0.12896526961299215,-0.9698183272173304,-0.3730349527176597,0.036711603469309906,-0.6191779498330007,-0.6211246445847374,0.1342655705089069,0.10801053979581747,0.24227611030472435,frozen
6,0.0,3,4,0.7427291015262475,0.18609560195302108,-0.029130541147608824,0.7550189477849767,0.14211802874297297,0.013395750380475323,0.13322837719493485,-1.0007155252247961,-0.35376065485803854,0.03655264007082321,-0.6061809541018945,-0.5732161201827733,0.13206969942938238,0.09984272119407257,0.23191242062345496,frozen
6,0.0,3,5,0.7353133118252545,0.18609560195302108,-0.01861798060412212,0.7374483800400228,0.1426809438070699,0.01798781228544516,0.13585012945602487,-1.0443074912406405,-0.3531694417872891,0.033753412694298046,-0.5453872753929532,-0.5301216222890751,0.12085781351114956,0.0941683070513528,0.21502612056250237,frozen
6,0.0,3,6,0.7365242615806661,0.18609560195302108,-0.012597569639188344,0.6964006356203346,0.12738469840315772,0.018255644995486046,0.1427380477110783,-1.0414223469275041,-0.37269249935840515,0.03341420655814435,-0.5777609867280471,-0.4948125340505368,0.12561543622382879,0.08552336393443596,0.21113880015826475,frozen
6,0.0,3,7,0.7308704933513861,0.18609560195302108,0.000540642148432191,0.6560028305451139,0.12077749899944351,0.016318929567358968,0.1559969026228301,-1.0267221585176156,-0.36697725969229533,0.034635193351601826,-0.6015300357901686,-0.4913893264494163,0.12678516461133002,0.08208928445180168,0.20887444906313168,frozen
6,0.0,3,8,0.723915211630822,0.18609560195302108,0.00934181917182264,0.6517049944241061,0.13070909510340048,0.014734961696174971,0.15796211959035852,-1.01087298670406,-0.3221325252015739,0.03713285821516374,-0.6542395244079545,-0.4831724689325164,0.13802553562637657,0.08032010938615605,0.21834564501253262,frozen
6,0.0,3,9,0.7238000427281454,0.18609560195302108,0.010312956334029844,0.6736528763671327,0.1371895685597739,0.012683666757615,0.13926262609342802,-1.1067099855181728,-0.25581083380191144,0.0367976700269433,-0.6465354509861457,-0.47443757902352446,0.14226149835335938,0.08238827600030499,0.22464977435366437,frozen
6,0.0,3,10,0.7305683144069317,0.18609560195302108,0.003421067493712071,0.7021321161390027,0.1357960733476778,0.011189158953816707,0.1139714436828084,-1.2234861455416695,-0.2325027920269053,0.036488715857953935,-0.6006414381529033,-0.44042784612043334,0.13861165440825765,0.08060815004490951,0.21921980445316713,frozen
6,0.0,3,1,0.8834342939628353,0.0,0.0,0.6791363625864706,0.08729548331872608,0.01713400280523546,0.15079774012629985,-0.9680519967272606,-0.38151651579936485,0.034488244458941025,-0.5464208866536331,-0.5580521595352163,0.11725672737006185,0.09636102434124905,0.2136177517113109,never
6,0.0,3,2,0.9074445189131446,0.0,-0.028768093740492717,0.7105491079303945,0.10351267371057798,0.013639510740417625,0.13110927604270547,-0.9995162164064433,-0.39346914105477554,0.03612354037505756,-0.612908948987931,-0.5791994486624726,0.13178375923120186,0.09940317866390462,0.23118693789510653,never
6,0.0,3,3,0.9035125180829214,0.0,-0.03150327619737159,0.7333206190114441,0.13057368450307197,0.011707181772212633,0.12896526961299215,-0.9698183272173304,-0.3730349527176597,0.036711603469309906,-0.6191779498330007,-0.6211246445847374,0.1342655705089069,0.10801053979581747,0.24227611030472435,never
6,0.0,3,4,0.894644989028422,0.0,-0.029130541147608824,0.7550189477849767,0.14211802874297297,0.013395750380475323,0.13322837719493485,-1.0007155252247961,-0.35376065485803854,0.03655264007082321,-0.6061809541018945,-0.5732161201827733,0.13206969942938238,0.09984272119407259,0.23191242062345496,never
6,0.0,3,5,0.885712392901451,0.0,-0.01861798060412212,0.7374483800400228,0.1426809438070699,0.01798781228544516,0.13585012945602487,-1.0443074912406405,-0.3531694417872891,0.033753412694298046,-0.5453872753929532,-0.5301216222890751,0.12085781351114956,0.09416830705135282,0.21502612056250237,never
6,0.0,3,6,0.8871710271846887,0.0,-0.012597569639188344,0.6964006356203346,0.12738469840315772,0.018255644995486046,0.1427380477110783,-1.0414223469275041,-0.37269249935840515,0.03341420655814435,-0.5777609867280471,-0.4948125340505368,0.12561543622382879,0.08552336393443596,0.21113880015826475,never
6,0.0,3,7,0.8803608518393851,0.0,0.000540642148432191,0.6560028305451139,0.12077749899944351,0.016318929567358968,0.1559969026228301,-1.0267221585176156,-0.36697725969229533,0.034635193351601826,-0.6015300357901686,-0.4913893264494163,0.12678516461133002,0.08208928445180165,0.20887444906313168,never
6,0.0,3,8,0.8719829548029056,0.0,0.00934181917182264,0.6517049944241061,0.13070909510340048,0.014734961696174971,0.15796211959035852,-1.01087298670406,-0.3221325252015739,0.03713285821516374,-0.6542395244079545,-0.4831724689325164,0.13802553562637657,0.08032010938615605,0.21834564501253262,never
6,0.0,3,9,0.8718442295510479,0.0,0.010312956334029844,0.6736528763671327,0.1371895685597739,0.012683666757615,0.13926262609342802,-1.1067099855181728,-0.25581083380191144,0.0367976700269433,-0.6465354509861457,-0.47443757902352446,0.14226149835335938,0.08238827600030497,0.22464977435366437,never
6,0.0,3,10,0.8799968659959726,0.0,0.003421067493712071,0.7021321161390027,0.1357960733476778,0.011189158953816707,0.1139714436828084,-1.2234861455416695,-0.2325027920269053,0.036488715857953935,-0.6006414381529033,-0.44042784612043334,0.13861165440825765,0.08060815004490951,0.21921980445316713,never
7,0.0,3,1,0.7279416486329687,0.15623424325809052,0.0,0.5293217995147301,0.12601200330167642,0.013652137179282615,0.13446577336777957,-1.0092797395094728,-0.38667326129062163,0.025532201873972458,-0.5049891549517124,-0.4481855738817013,0.117789101769303,0.0857514006306824,0.20354050239998542,on
7,0.0,3,2,0.7251027053862226,0.15550450855881065,-0.004574028875375169,0.5806677916261138,0.13756211350461836,0.014090237257975383,0.13185484550813395,-0.941770176215225,-0.40697057211294657,0.026398678306926226,-0.5438751546207851,-0.42891977604479004,0.12834307396138386,0.08255624497600095,0.2108993189373848,on
7,0.0,3,3,0.7344188762411641,0.15461750892826248,-0.026723932577207954,0.6274980327201829,0.13854963863184164,0.016903714642217682,0.14275578133192451,-0.8672684412169769,-0.4008956940195682,0.026079637534240682,-0.6284446474072997,-0.4060988597615899,0.14712166911047922,0.07669844960083984,0.22382011871131907,on
7,0.0,3,4,0.7427813710274987,0.15791806011166953,-0.04508160446398457,0.6826795063968801,0.15180764090808113,0.01575929802737126,0.13429903832749623,-0.8758641953290025,-0.434859591581521,0.023569271329200663,-0.6836685421734005,-0.38588685101274645,0.16069416799909816,0.07271968364405648,0.23341385164315465,on
7,0.0,3,5,0.7457804993391235,0.16741350629467092,-0.0533858740446258,0.7053124732101796,0.16820092356586713,0.014519611035709118,0.12722535163225399,-0.9766814528219938,-0.4210752444558992,0.02413059185233378,-0.7031494394339708,-0.3638867515671451,0.16332552879544338,0.0675916733344519,0.23091720212989528,on
7,0.0,3,6,0.7504290649575371,0.1733004215101309,-0.06390098968081925,0.735906094463759,0.19068130350224882,0.013732290669177116,0.11218690114841726,-1.0739802908827096,-0.4044622305244819,0.025070278033124338,-0.6707069217878306,-0.3668572366167939,0.15778913783722098,0.06926405233168709,0.22705319016890807,on
7,0.0,3,7,0.7577767870269605,0.16425108992931628,-0.07633314253488965,0.7474524465753188,0.1965195578404962,0.014352248377618696,0.11710490417741408,-1.1030624309643187,-0.3809906723868967,0.025076812108726462,-0.5913020515440389,-0.3546603147334759,0.14049442809463478,0.06814451994298994,0.20863894803762473,on
7,0.0,3,8,0.754800823621918,0.15992108667697377,-0.07754870360050625,0.7399037603596925,0.21138240200004793,0.017146004037283138,0.12800955401814804,-1.1322030341485463,-0.36564349024989806,0.024961102841684235,-0.533968702660134,-0.33996824553300997,0.1253050453575786,0.06488215685991026,0.1901872022174889,on
7,0.0,3,9,0.7367757489679309,0.16303247282493094,-0.057082842729317185,0.7410760096814674,0.20927200887156502,0.015184795206031682,0.14112800184939822,-1.1575754360654478,-0.34003561497834506,0.026302257430609086,-0.5289321691540472,-0.3505343610806522,0.11979417433624481,0.06460157270804924,0.18439574704429404,on
7,0.0,3,10,0.7226501082905142,0.16818415931248773,-0.03821235486905017,0.7414281622793873,0.20852394414380243,0.011849866937426436,0.14408444378478205,-1.1570731944686212,-0.30614067500312897,0.02794402870807456,-0.5548441233438176,-0.39921430528111007,0.12358116263564216,0.07230451313142613,0.19588567576706828,on
7,0.0,3,1,0.7279416486329687,0.15623424325809052,0.0,0.5293217995147301,0.12601200330167642,0.013652137179282615,0.13446577336777957,-1.0092797395094728,-0.38667326129062163,0.025532201873972458,-0.5049891549517124,-0.4481855738817013,0.117789101769303,0.0857514006306824,0.20354050239998542,frozen
7,0.0,3,2,0.724573765797818,0.15623424325809052,-0.0038473669006977573,0.5806677916261138,0.13756211350461836,0.014090237257975383,0.13185484550813395,-0.941770176215225,-0.40697057211294657,0.026398678306926226,-0.5438751546207851,-0.42891977604479004,0.12834307396138384,0.08255624497600096,0.2108993189373848,frozen
7,0.0,3,3,0.7332324753374275,0.15623424325809052,-0.025149131071799724,0.6274980327201829,0.13854963863184164,0.016903714642217682,0.14275578133192451,-0.8672684412169769,-0.4008956940195682,0.026079637534240682,-0.6284446474072997,-0.4060988597615899,0.14712166911047925,0.07669844960083985,0.2238201187113191,frozen
7,0.0,3,4,0.7440331323912459,0.15623424325809052,-0.046688159200628854,0.6826795063968801,0.15180764090808113,0.01575929802737126,0.13429903832749623,-0.8758641953290025,-0.434859591581521,0.023569271329200663,-0.6836685421734005,-0.38588685101274645,0.16069416799909816,0.07271968364405647,0.23341385164315465,frozen
7,0.0,3,5,0.7541645521577955,0.15623424325809052,-0.06390939017675279,0.7053124732101796,0.16820092356586713,0.014519611035709118,0.12722535163225399,-0.9766814528219938,-0.4210752444558992,0.02413059185233378,-0.7031494394339708,-0.3638867515671451,0.16332552879544335,0.0675916733344519,0.23091720212989528,frozen
7,0.0,3,6,0.763345928386183,0.15623424325809052,-0.07974107295413435,0.735906094463759,0.19068130350224882,0.013732290669177116,0.11218690114841726,-1.0739802908827096,-0.4044622305244819,0.025070278033124338,-0.6707069217878306,-0.3668572366167939,0.15778913783722098,0.06926405233168711,0.22705319016890807,frozen
7,0.0,3,7,0.7638761836360398,0.15623424325809052,-0.08370843531012029,0.7474524465753188,0.1965195578404962,0.014352248377618696,0.11710490417741408,-1.1030624309643187,-0.3809906723868967,0.025076812108726462,-0.5913020515440389,-0.3546603147334759,0.1404944280946348,0.06814451994298992,0.20863894803762473,frozen
7,0.0,3,8,0.7575887923150425,0.15623424325809052,-0.08094337543486008,0.7399037603596925,0.21138240200004793,0.017146004037283138,0.12800955401814804,-1.1322030341485463,-0.36564349024989806,0.024961102841684235,-0.533968702660134,-0.33996824553300997,0.1253050453575786,0.06488215685991026,0.1901872022174889,frozen
7,0.0,3,9,0.7418015836816514,0.15623424325809052,-0.06347127042402989,0.7410760096814674,0.20927200887156502,0.015184795206031682,0.14112800184939822,-1.1575754360654478,-0.34003561497834506,0.026302257430609086,-0.5289321691540472,-0.3505343610806522,0.11979417433624481,0.06460157270804924,0.18439574704429407,frozen
7,0.0,3,10,0.7313375199610724,0.15623424325809052,-0.049637237341036755,0.7414281622793873,0.20852394414380243,0.011849866937426436,0.14408444378478205,-1.1570731944686212,-0.30614067500312897,0.02794402870807456,-0.5548441233438176,-0.39921430528111007,0.12358116263564216,0.07230451313142613,0.19588567576706828,frozen
7,0.0,3,1,0.8510365994821442,0.0,0.0,0.5293217995147301,0.12601200330167642,0.013652137179282615,0.13446577336777957,-1.0092797395094728,-0.38667326129062163,0.025532201873972458,-0.5049891549517124,-0.4481855738817013,0.117789101769303,0.0857514006306824,0.20354050239998542,never
7,0.0,3,2,0.8470992075759884,0.0,-0.0038473669006977573,0.5806677916261138,0.13756211350461836,0.014090237257975383,0.13185484550813395,-0.941770176215225,-0.40697057211294657,0.026398678306926226,-0.5438751546207851,-0.42891977604479004,0.12834307396138386,0.08255624497600096,0.2108993189373848,never
7,0.0,3,3,0.8572221051136295,0.0,-0.025149131071799724,0.6274980327201829,0.13854963863184164,0.016903714642217682,0.14275578133192451,-0.8672684412169769,-0.4008956940195682,0.026079637534240682,-0.6284446474072997,-0.4060988597615899,0.14712166911047925,0.07669844960083987,0.2238201187113191,never
7,0.0,3,4,0.8698491535432884,0.0,-0.046688159200628854,0.6826795063968801,0.15180764090808113,0.01575929802737126,0.13429903832749623,-0.8758641953290025,-0.434859591581521,0.023569271329200663,-0.6836685421734005,-0.38588685101274645,0.1606941679990981,0.07271968364405647,0.2334138516431546,never
7,0.0,3,5,0.8816937966437934,0.0,-0.06390939017675279,0.7053124732101796,0.16820092356586713,0.014519611035709118,0.12722535163225399,-0.9766814528219938,-0.4210752444558992,0.02413059185233378,-0.7031494394339708,-0.3638867515671451,0.16332552879544335,0.0675916733344519,0.23091720212989528,never
7,0.0,3,6,0.8924277438202554,0.0,-0.07974107295413435,0.735906094463759,0.19068130350224882,0.013732290669177116,0.11218690114841726,-1.0739802908827096,-0.4044622305244819,0.025070278033124338,-0.6707069217878306,-0.3668572366167939,0.15778913783722098,0.06926405233168709,0.22705319016890807,never
7,0.0,3,7,0.8930476652460224,0.0,-0.08370843531012029,0.7474524465753188,0.1965195578404962,0.014352248377618696,0.11710490417741408,-1.1030624309643187,-0.3809906723868967,0.025076812108726462,-0.5913020515440389,-0.3546603147334759,0.1404944280946348,0.06814451994298992,0.20863894803762473,never
7,0.0,3,8,0.8856970758966103,0.0,-0.08094337543486008,0.7399037603596925,0.21138240200004793,0.017146004037283138,0.12800955401814804,-1.1322030341485463,-0.36564349024989806,0.024961102841684235,-0.533968702660134,-0.33996824553300997,0.1253050453575786,0.06488215685991026,0.1901872022174889,never
7,0.0,3,9,0.8672402498915212,0.0,-0.06347127042402989,0.7410760096814674,0.20927200887156502,0.015184795206031682,0.14112800184939822,-1.1575754360654478,-0.34003561497834506,0.026302257430609086,-0.5289321691540472,-0.3505343610806522,0.11979417433624481,0.06460157270804924,0.18439574704429404,never
7,0.0,3,10,0.8550067127361057,0.0,-0.049637237341036866,0.7414281622793873,0.20852394414380243,0.011849866937426436,0.14408444378478205,-1.1570731944686212,-0.30614067500312897,0.02794402870807456,-0.5548441233438176,-0.39921430528111007,0.12358116263564216,0.07230451313142613,0.19588567576706828,never
8,0.0,3,1,0.7033807991632589,0.15055515400289482,0.0,0.7810577672253005,0.10881613149560317,0.029738652232542292,0.19508017362810834,-0.9389486244466065,-0.26525554075624375,0.03032019107539871,-0.5012989103688974,-0.3789030947327649,0.11141461138492496,0.06837548277975639,0.17979009416468136,on
8,0.0,3,2,0.7043931219438933,0.15146125055742182,0.0013564650737798445,0.7961126684091445,0.09496677952182642,0.026894582037135337,0.19001849790615885,-0.9329262576615055,-0.2572103216686997,0.03015335105215535,-0.4983920089345615,-0.43205763934314456,0.11108196671491892,0.078424670413695,0.1895066371286139,on
