seed,cap,weight,setting,p,kept_t1,kept_t10,gap_proxy_heavy_t1,gap_proxy_heavy_t10,gap_causal_only_t1,share_proxy_heavy,noncausal_t1,noncausal_t10,camera_coef_t10,peak_lr,at_cap_t1
7,0.25,0.4,baseline,1.0,0.9302080415113821,1.0391066962819142,12.628816331038204,13.259546155303632,-7.0376513055759204,0.0433031218529708,0.20354050239998542,0.170222552207399,-0.5722835330185809,0.9731531345326689,0.25478348439073517
7,0.25,0.4,camera=0.1,0.5,0.9182694328173271,0.7982063669463454,12.981417480721316,12.506545067661405,-6.310236793943318,0.0471841704718417,0.17182939249099488,0.19614478540951075,-0.3508269553920597,0.810282359602486,0.2810755961440893
7,0.25,0.4,camera=0.3,0.5,0.9222947330189646,0.8007002489132632,10.15967552111308,7.438641841046245,-6.627527619662427,0.06643002028397565,0.12261370432617585,0.15052067794355933,-0.35945963896465816,0.8144915692284774,0.3154158215010142
8,0.25,0.4,baseline,0.25,0.9390573630223696,0.6883406295349571,16.209448102593658,16.1849286776576,-3.609563184849681,0.04841897233201581,0.17979009416468136,0.32973796638544717,-0.47838829976084807,0.7590689119675282,0.20355731225296442
8,0.25,0.4,baseline,0.5,0.9432874676586791,0.6140530376088592,16.813405429744556,15.968928537942887,-3.3590150522582922,0.05373134328358209,0.17979009416468136,0.38067162646775776,-0.47450884512952474,0.7884492514282001,0.1935323383084577
8,0.25,0.4,baseline,1.0,0.9408792680008206,0.8580652796523548,15.907192531579192,13.732446503897734,-3.3571416452525997,0.051191969887076534,0.17979009416468136,0.201899441981658,-0.6197716663764812,0.9622769588856298,0.19272271016311168
8,0.25,0.4,camera=0.1,0.5,0.9401956038297546,0.6137906996931621,15.678466408151342,15.86948160979238,-3.116714510579817,0.043824701195219126,0.14246373145856062,0.3441397229747684,-0.5546234616411769,0.7875730117089883,0.20169322709163345
8,0.25,0.4,camera=0.3,0.5,0.940682133713824,0.5829502623117295,13.20406225270122,9.675652820203615,-1.9359166147381577,0.05530642750373692,0.09426941743711972,0.24102029838150688,-0.55417853711723,0.8017561740546469,0.279023418036871
9,0.25,0.4,baseline,0.25,0.9077971091819684,0.7670224925726685,12.811701017465507,12.789343016757687,-4.845027893062712,0.04329896907216495,0.17848615780888866,0.25913564809150097,-0.5316310944867437,0.7717466106496069,0.2443298969072165
9,0.25,0.4,baseline,0.5,0.9095052684705712,0.7150002879613561,10.674166650067136,7.870395767134318,-5.1592784242799485,0.049238578680203045,0.17848615780888866,0.2309655137860251,-0.31625079510081305,0.8141057613442203,0.2416243654822335
9,0.25,0.4,baseline,1.0,0.9106811981162789,0.9431079836116114,11.524001389435732,10.667346058772123,-5.134424815258674,0.057200200702458605,0.17848615780888866,0.1526899733980671,-0.42350447076504516,0.9771613919492612,0.23231309583542398
9,0.25,0.4,camera=0.1,0.5,0.8992489215343813,0.7243904152607712,8.929996438748997,6.470849105135097,-5.456606179504283,0.05482233502538071,0.1391148368903957,0.17913601121095124,-0.3516725653325846,0.8066241182401073,0.2548223350253807
9,0.25,0.4,camera=0.3,0.5,0.8967393267339081,0.793258613753102,4.56917597572331,1.5738982194963285,-6.323497180374615,0.07614213197969544,0.08531051432521505,0.13000186536463454,-0.254376787459314,0.8090927731292177,0.2934010152284264
10,0.25,0.4,baseline,0.25,0.8674174716098829,0.7753701269279913,11.275642481719112,9.084444671010182,-7.847841161718347,0.10111223458038422,0.2608653780878181,0.25621387442703164,-0.3655868143085702,0.8039987865038334,0.2679474216380182
10,0.25,0.4,baseline,0.5,0.8659455967249259,0.7222509890006087,11.71734254267348,9.522248642743826,-7.701066320684653,0.10851169736187158,0.2608653780878181,0.3033725834578279,-0.4368807482333637,0.8495564488536305,0.27028372324539574
10,0.25,0.4,baseline,1.0,0.8670779910171174,0.9222748046182474,11.84745674918696,12.057880733597022,-7.737520965095119,0.10653266331658291,0.2608653780878181,0.20994550288374167,-0.4421364367348606,1.0415524523425446,0.26884422110552764
10,0.25,0.4,camera=0.1,0.5,0.883237685358416,0.7331773058318066,11.639352139472479,8.130160397091023,-7.571345279219835,0.12039800995024875,0.22975959548152464,0.23595085603632435,-0.44763247466064693,0.8596337871636575,0.3119402985074627
10,0.25,0.4,camera=0.3,0.5,0.8702809780599523,0.7445598299595503,8.307359803976112,4.34203834755604,-7.918631899120049,0.14634146341463414,0.16486439533985914,0.15152196144328423,-0.4997784095836068,0.8628725110998153,0.3678446988551518
11,0.25,0.4,baseline,0.25,0.9190542132310003,0.6693385323502574,9.826052379335733,8.550713586291483,-5.839722933518624,0.059803921568627454,0.17611412000184437,0.2895276561286313,-0.28224520152365995,0.7733193763772268,0.2529411764705882
11,0.25,0.4,baseline,0.5,0.9254890275517428,0.6315078120934632,9.822778715136064,7.314322662108787,-5.8000705470381835,0.05177664974619289,0.17611412000184437,0.30232417786304844,-0.3774704133252488,0.8266886883535933,0.24568527918781727
11,0.25,0.4,baseline,1.0,0.9233314175605709,0.880323013188418,9.737418280621755,9.77383081516044,-5.672335569425213,0.05,0.17611412000184437,0.21188615667913518,-0.569957055177981,1.0230866260073364,0.25175879396984924
11,0.25,0.4,camera=0.1,0.5,0.9248611616856572,0.6485194585527081,8.474232201179218,4.975314915311115,-5.574701790803386,0.05685279187817259,0.1344426398234587,0.20324780303344317,-0.3225859656482451,0.82382675993865,0.25380710659898476
11,0.25,0.4,camera=0.3,0.5,0.9359999242599754,0.632693603127365,5.030435340518414,0.19126723561203385,-5.690961769291371,0.06142131979695432,0.05943011888421709,0.12348485836944592,-0.5035589048892719,0.8231192728492224,0.29593908629441623
12,0.25,0.4,baseline,0.25,0.8475324130146124,0.758469879510675,7.038330318451953,4.487195203828052,-10.48091666863244,0.08455114822546973,0.3216252669437966,0.20797261466505976,-0.37730960305856137,0.7828966807441057,0.3924843423799583
12,0.25,0.4,baseline,0.5,0.8506310573122419,0.6899771704690829,7.267918247694878,3.05006829135603,-10.320983283566365,0.0816008316008316,0.3216252669437966,0.19054497272557294,-0.15921995017743204,0.842791015739085,0.3903326403326403
12,0.25,0.4,baseline,1.0,0.8553719982052514,0.9153941854792961,8.381585135731209,9.383995487707923,-10.57100716524749,0.08694562766224004,0.3216252669437966,0.26608662839386754,-1.263597658763612,1.0952223936402719,0.3791029817088449
12,0.25,0.4,camera=0.1,0.5,0.8449576139031425,0.7152896134585766,5.989489293998869,2.068213424114492,-10.95593173764766,0.08311688311688312,0.2816963260917882,0.14396299968053863,-0.2223360115791985,0.8345934984777749,0.4088311688311688
12,0.25,0.4,camera=0.3,0.5,0.8513918390069359,0.726342512577776,2.4943810591183624,0.2551454874462273,-11.485184309476134,0.07636363636363637,0.20576224078116342,0.14623511844799522,-0.3423901932324126,0.8333065078369066,0.4322077922077922
13,0.25,0.4,baseline,0.25,0.911487028131103,1.032575586745854,7.27201937347154,10.479180482047244,-9.800894085327553,0.07001972386587771,0.23039606502912513,0.2171905718860059,-0.5345815320327829,0.7823492927836053,0.2781065088757396
13,0.25,0.4,baseline,0.5,0.9087586691993036,1.0327682794649053,7.959616660117866,11.62382533344962,-9.98770031471405,0.07497565725413827,0.23039606502912513,0.23375421063776203,-0.5572508669259605,0.828516167835608,0.2546251217137293
13,0.25,0.4,baseline,1.0,0.9092183766261646,1.200537252615249,7.77022835110267,12.57165986594404,-10.015936911056992,0.0782543265613243,0.23039606502912513,0.15033508014556918,-0.4912841416546921,0.9874251812969433,0.24956107348883871
13,0.25,0.4,camera=0.1,0.5,0.8956437319063119,1.047629173055567,5.142243582443374,6.770101896306446,-9.905473834154801,0.08905109489051095,0.18354204251484776,0.1514313792820144,-0.5222287082858883,0.8311629700349228,0.2871046228710462
13,0.25,0.4,camera=0.3,0.5,0.9124173716834946,1.0380899483096535,1.2262402262756509,1.3169561580118416,-9.85329234793333,0.1085686465433301,0.11030849832100917,0.07518469417767347,-0.4950617787518172,0.8333983736784396,0.3305744888023369
14,0.25,0.4,baseline,0.25,0.8484466075807361,0.9066578912043842,7.163936945481515,3.887944465701555,-12.407737795821383,0.20833333333333334,0.30343476764281724,0.1949996266409184,-0.3168059712600766,0.7975825547822749,0.3546747967479675
14,0.25,0.4,baseline,0.5,0.8523126933146655,0.907156796695312,6.997290688266945,2.4582005314705455,-12.06646943524315,0.21515768056968465,0.30343476764281724,0.18326022411146228,-0.2915082956416024,0.8593669819505986,0.3565615462868769
14,0.25,0.4,baseline,1.0,0.8531882464722116,1.102266911435551,7.090884537160582,9.719483419452573,-11.973124535829818,0.21521848317428427,0.30343476764281724,0.21319334706623647,-0.8838742751477492,1.0931410503003487,0.3638874937217479
14,0.25,0.4,camera=0.1,0.5,0.8557959502388806,0.9041155874917429,5.273985501523031,0.4846832539008645,-11.880654288614117,0.23995932892730046,0.2552202038871721,0.14488493090075563,-0.3025920151893071,0.8593492229465762,0.3812913065582105
14,0.25,0.4,camera=0.3,0.5,0.8640711149277264,0.9171919397132051,1.8857327159847348,-2.1218744380017673,-12.377090997578419,0.2268565615462869,0.15546743266847796,0.1177806507041154,-0.36349571828523164,0.8493660057315642,0.4242115971515768
15,0.25,0.4,baseline,0.25,0.9111058527639978,0.7891289596211126,6.692476800549041,6.934386832505561,-5.258700294486969,0.038385826771653545,0.18571145139299192,0.1986019175554434,-0.4214585059558098,0.7689538329154076,0.3248031496062992
15,0.25,0.4,baseline,0.5,0.9133663014656911,0.7646027260645029,8.281993627258055,8.330172973611765,-5.1316529667836415,0.03766951280763436,0.18571145139299192,0.19706592815873122,-0.32538961243889203,0.829992456640016,0.32395781014565544
15,0.25,0.4,baseline,1.0,0.9139463734149572,0.9779249343229277,8.235108094881245,6.837633872022981,-5.248905162819767,0.04015056461731493,0.18571145139299192,0.09250193050229091,-0.31336887581131573,1.0573905204414344,0.3129234629861982
15,0.25,0.4,camera=0.1,0.5,0.9221667639844648,0.7543622277843018,6.986077459416975,6.381063916028064,-5.439035341632519,0.035122930255895635,0.15500299639184,0.1590658087185501,-0.3852792563001367,0.8306390089206998,0.34872052182639235
15,0.25,0.4,camera=0.3,0.5,0.9188660165359385,0.7521987538688968,3.817676363917519,2.0627714520052582,-5.5520451315478,0.04164576016056196,0.08894045129159184,0.10865957815221723,-0.46190034384644807,0.8226169716752618,0.364274962368289
16,0.25,0.4,baseline,0.25,0.9169347551226148,0.7420257307938456,14.102941329583926,8.293075207653436,-5.680656140585151,0.06376518218623482,0.21168403354028628,0.21110775962090159,-0.39784763154273606,0.7964753877591677,0.34615384615384615
16,0.25,0.4,baseline,0.5,0.9222366059819219,0.7063526940009166,13.975663967767929,9.183609985996274,-5.437001438649687,0.05977710233029382,0.21168403354028628,0.2642925762245303,-0.5655898934877283,0.8643788660241724,0.3363728470111449
16,0.25,0.4,baseline,1.0,0.9235261407261173,0.9384950926094436,12.9909881912145,12.716398105928947,-5.249885848706439,0.06090225563909774,0.21168403354028628,0.19553576333313138,-0.6258550101506211,1.1015863839950326,0.3458646616541353
16,0.25,0.4,camera=0.1,0.5,0.9103437811339081,0.7119608173379087,12.080437445285606,6.012112573552645,-5.779208238664538,0.07041540020263425,0.17287199734125455,0.18135258072750549,-0.5644825671407403,0.8673607171468087,0.3505572441742654
16,0.25,0.4,camera=0.3,0.5,0.9081175003623909,0.7408979970567591,7.3930764758347065,1.9262569328593906,-6.438763628940566,0.09219858156028368,0.11272403559771663,0.10413612905032957,-0.5336924955826895,0.8773512115386283,0.3789260385005066
17,0.25,0.4,baseline,0.25,0.8924957818529503,0.6072452313330913,14.398751693194036,10.305631174153888,-2.833909775538242,0.04179728317659352,0.20183542533128077,0.30158131558481227,-0.5160857403291815,0.7709614534324574,0.3124346917450366
17,0.25,0.4,baseline,0.5,0.8932647621825831,0.5415755103985008,13.706747871650368,10.418643662523353,-3.192216579135377,0.03630705394190872,0.20183542533128077,0.3645486598658426,-0.5392220599147655,0.8326824408720247,0.28734439834024894
17,0.25,0.4,baseline,1.0,0.8908278296720508,0.807653201893562,14.094976488053504,11.308393087424355,-3.3734591981374114,0.03485456369107322,0.20183542533128077,0.2033297020997887,-0.65296763950739,1.058296707855599,0.29212637913741224
17,0.25,0.4,camera=0.1,0.5,0.9042580814874079,0.5614129576317445,11.448408901816778,7.504620973905657,-3.542823533543418,0.03788271925272444,0.16959552502127584,0.287913872463399,-0.5039809286022474,0.8279229149764256,0.30254281266216915
17,0.25,0.4,camera=0.3,0.5,0.8972319941326656,0.5922569521147361,7.941679632502267,5.255218099008657,-4.748032786328707,0.045147898287493514,0.10697586253740925,0.19449140362196385,-0.618489452048116,0.8235139911212155,0.34146341463414637
18,0.25,0.4,baseline,0.25,0.8876161017189967,0.7414583819770288,9.351712588425501,8.311887931725822,-8.112879182216634,0.0890890890890891,0.21688722955678902,0.2859090620950397,-0.5196644326500763,0.7646459622036723,0.30930930930930933
18,0.25,0.4,baseline,0.5,0.8922193889166444,0.7198934143294377,8.99556284654537,7.791105225576144,-7.9286654147051046,0.09008097165991903,0.21688722955678902,0.303547669426912,-0.45314477621319854,0.8104250900906476,0.3147773279352227
18,0.25,0.4,baseline,1.0,0.8946207176996299,0.9788232749617343,9.240396147939949,11.5175156787735,-7.8272056646434285,0.08641044963576991,0.21688722955678902,0.204322030557376,-0.4847988664324021,0.9936883949243805,0.30997236875156997
18,0.25,0.4,camera=0.1,0.5,0.8938523360643992,0.741784182139339,6.666913857531682,5.304555781558233,-7.5683508565861315,0.10238215914850482,0.1691306930767458,0.24431407716193762,-0.5947294704210476,0.8119109986615207,0.3289406994424734
18,0.25,0.4,camera=0.3,0.5,0.8823897581762459,0.7768776016160697,2.5955624757209925,0.49636307733322005,-8.465487106950539,0.12158054711246201,0.10338104616019715,0.13095789498305507,-0.5305460287353351,0.8161243721423236,0.3657548125633232
19,0.25,0.4,baseline,0.25,0.9421849741565225,0.8861335657377899,10.278970261480357,8.80071555725639,-7.566555816523669,0.07692307692307693,0.20906251553304872,0.20371659561496974,-0.6027431577715698,0.7579059017338274,0.31196581196581197
19,0.25,0.4,baseline,0.5,0.9427158948911305,0.8593454871387689,10.130351374170168,8.60644960005292,-7.486758880365936,0.07046632124352331,0.20906251553304872,0.21566055899491174,-0.5293649291290533,0.8164434372443664,0.322279792746114
19,0.25,0.4,baseline,1.0,0.9460167405525491,1.0759430371125345,10.441617117109365,10.822278770659144,-7.474492989861367,0.07466800300676522,0.20906251553304872,0.14202409185490125,-0.5579187724174539,1.050144674659573,0.33199699323477827
19,0.25,0.4,camera=0.1,0.5,0.9380360063089815,0.866820152871806,8.984566915359332,7.613228965319808,-7.611592831657167,0.06739243131156039,0.16764819344189505,0.17725836055177596,-0.5769433687893206,0.8141418684090449,0.3535510627268014
19,0.25,0.4,camera=0.3,0.5,0.940000420249368,0.8937417255852045,5.752730130701167,4.058579692975566,-7.704847669379433,0.08855515277058519,0.11908353349439083,0.08512858035828268,-0.6395141696365845,0.8161854413218462,0.39047125841532887
0,0.25,0.6,baseline,0.25,0.8207916206666563,0.9078547079737415,10.965766941637671,10.302754454251549,-9.34090908019703,0.14505283381364073,0.2707299631286338,0.19628914030532055,-0.44276305717315184,0.8022098722538046,0.7415946205571565
0,0.25,0.6,baseline,0.5,0.8150982021442156,0.8728917439560279,11.327846018401717,9.215735077996568,-9.55616111603442,0.13073170731707318,0.2707299631286338,0.19694408446590472,-0.5305967811503552,0.8740007473327639,0.7292682926829268
0,0.25,0.6,baseline,1.0,0.8169876821377989,0.9937042947628656,11.261084431200977,11.613157963327634,-9.616792563822912,0.12967143215450214,0.2707299631286338,0.13576895029435523,-0.4708432715225928,1.1124276202754422,0.72736393278154
0,0.25,0.6,camera=0.1,0.5,0.8016137277598157,0.8749368718321493,9.362885892190354,7.832397047570663,-10.400066753306307,0.15114578254509994,0.2334961501574073,0.17983852507112205,-0.5730197423505026,0.881173729163159,0.7513408093612872
0,0.25,0.6,camera=0.3,0.5,0.7998770683970685,0.8903474717039938,5.241221025229947,3.3365651998669943,-11.049926890051646,0.1678048780487805,0.14641226520302614,0.0974221091588048,-0.6529579155948286,0.8870918058015943,0.7746341463414634
1,0.25,0.6,baseline,0.25,0.8778725108568692,0.8009192422236643,10.92488020641079,9.19447970435867,-9.223467829771744,0.17054263565891473,0.24255966075921714,0.25344065091865237,-0.38110979732293276,0.8008000881882346,0.7858527131782945
1,0.25,0.6,baseline,0.5,0.8833889496437725,0.8155881514805129,10.917306050166191,8.28814465760054,-9.3912376053944,0.15758468335787923,0.24255966075921714,0.22784736470291972,-0.2706511059216898,0.8734715578198803,0.783014236622484
1,0.25,0.6,baseline,1.0,0.882944563554064,0.93628297838836,10.957388450058152,11.57398246673797,-9.449023396279598,0.15704967385850477,0.24255966075921714,0.19570916044039463,-0.7658260149848811,1.1104443969209474,0.768941294530858
1,0.25,0.6,camera=0.1,0.5,0.89004441292382,0.8349454797120421,9.1534015902352,6.448557993836832,-9.69726750990585,0.14607843137254903,0.2087440770579665,0.16108088319329533,-0.27901724620209567,0.8769213544420271,0.8019607843137255
1,0.25,0.6,camera=0.3,0.5,0.8881039444768786,0.827557728826887,5.851717414110637,2.8624855272665175,-10.370753307694603,0.15667976424361493,0.13487465683121516,0.12315619999233172,-0.39395137664050095,0.8618384718299842,0.8231827111984283
2,0.25,0.6,baseline,0.25,0.8664552282789715,0.7661242775073429,11.039894843868144,8.953425480023904,-6.553922549232101,0.10537190082644628,0.26295490105067804,0.2534263599934492,-0.6413753576657553,0.778412834468017,0.6539256198347108
2,0.25,0.6,baseline,0.5,0.8634788740561362,0.7752887038939459,12.056069272817053,7.6528104470272185,-6.948556244624172,0.1054472763618191,0.26295490105067804,0.2234799639421108,-0.5380133805150538,0.8431950837953615,0.6581709145427287
2,0.25,0.6,baseline,1.0,0.8671317799722461,0.9514618757803944,12.175290533969905,10.065310612909979,-6.8867683331187175,0.10291164658634538,0.26295490105067804,0.14983455648267324,-0.48132130884277174,1.0531100023188371,0.6485943775100401
2,0.25,0.6,camera=0.1,0.5,0.8462796955220471,0.7260207206961883,10.61583275566821,2.7542953312296534,-7.433687874778448,0.12919379068602904,0.22775772958013057,0.15027302648976057,-0.4875593288930396,0.8511282081088098,0.6740110165247872
2,0.25,0.6,camera=0.3,0.5,0.8558059407954693,0.767038033230336,7.488543580772293,1.8462719009451067,-7.846911842410756,0.15215215215215216,0.151047552298937,0.10362854744989398,-0.6148199244388954,0.8476884671424797,0.7012012012012012
3,0.25,0.6,baseline,0.25,0.8366037451583067,0.9257908341928128,7.945613661343251,5.581486548020679,-8.208137130657622,0.125250501002004,0.2218831864978408,0.1293158890191652,-0.356532716096025,0.8022246871233476,0.6763527054108216
3,0.25,0.6,baseline,0.5,0.8365416347723823,0.9354215185295507,7.4153264006017325,5.040319550816704,-8.144891527140405,0.12622309197651663,0.2218831864978408,0.12854544453711175,-0.3535885767989325,0.863414849214972,0.6888454011741683
3,0.25,0.6,baseline,1.0,0.8388379817051804,1.0177901515876209,7.662179707018579,8.577965411774779,-8.535917326157447,0.13685534591194967,0.2218831864978408,0.14836758733935293,-0.37332732767656174,1.0776118814309772,0.6978616352201258
3,0.25,0.6,camera=0.1,0.5,0.8455845849418088,0.9375932974692762,5.207282683510271,3.2892241764561603,-8.154525811771451,0.13258317025440314,0.1797786653314154,0.09993259603876786,-0.3822357582121235,0.8620953898709057,0.6996086105675147
3,0.25,0.6,camera=0.3,0.5,0.8439708950732885,0.9006651754498634,3.404954162497125,0.9636463936441502,-8.301955210174931,0.12567237163814182,0.11002881225455166,0.06824242073432488,-0.38578886016967556,0.8628410402557329,0.6973105134474328
4,0.25,0.6,baseline,0.25,0.9232419747070625,0.7268550415770075,7.854678777764786,5.865430987462917,-2.875381251257021,0.04678362573099415,0.16113099035744896,0.26040786876537225,-0.5490514044586682,0.8120009442372357,0.631578947368421
4,0.25,0.6,baseline,0.5,0.9179599034595994,0.7000073632056365,9.107659126605192,8.575763218564845,-2.8614286904266533,0.04989816700610998,0.16113099035744896,0.29379420545830753,-0.625584208909283,0.8675316835300831,0.6405295315682281
4,0.25,0.6,baseline,1.0,0.9202139808164289,0.871413348526957,8.164703857752723,8.235317017027002,-2.9255975976671484,0.05114063675106543,0.16113099035744896,0.19063625163869,-0.5496984735363147,1.092291081984598,0.635246929054901
4,0.25,0.6,camera=0.1,0.5,0.9130674642596649,0.693521033971608,7.466433235421015,8.140014970666927,-2.8069661723962778,0.04283528811830699,0.11888175992466929,0.2570466908892678,-0.6815244437499112,0.8661589954474171,0.6568077511473738
4,0.25,0.6,camera=0.3,0.5,0.9071512851946284,0.7291643801302067,4.708068250681492,4.429011820447555,-3.8423295858637805,0.06469689251146205,0.09313572975128499,0.15866236257823443,-0.7325191787796247,0.8626186063225392,0.6632705043301069
5,0.25,0.6,baseline,0.25,0.9084532177477948,0.7523768680904072,16.98045303030956,14.72791697423181,-4.662770198323991,0.0923226433430515,0.2319064128524325,0.267999776680784,-0.39278519640673754,0.7951101827843099,0.576287657920311
5,0.25,0.6,baseline,0.5,0.9075496454035368,0.7286896694173,16.78507670705717,13.976421231472427,-4.2457425868360925,0.10312345066931086,0.2319064128524325,0.2640455404218361,-0.27727844080681885,0.8555993407222261,0.6023797719385225
5,0.25,0.6,baseline,1.0,0.9102545537304375,0.884693890481739,17.275971351530035,15.90909607696194,-4.260092465834032,0.09442491210447011,0.2319064128524325,0.2070727106902665,-0.5100234451641942,1.05743316931551,0.5949271722752386
5,0.25,0.6,camera=0.1,0.5,0.9078448291711059,0.6943921458438422,13.623273004983478,10.926656631535488,-4.021472206389848,0.07776126795443289,0.19045187243977915,0.2230774055335661,-0.32900812023484366,0.8554497261139522,0.6146607231302625
5,0.25,0.6,camera=0.3,0.5,0.899071166053587,0.7323020767589872,9.758123468808643,7.80697713400348,-5.814354619200861,0.09257425742574257,0.13831760281933847,0.17482993057839571,-0.3984666010053801,0.848999070522402,0.6554455445544555
6,0.25,0.6,baseline,0.25,0.8716397069405087,0.7484319090846707,9.260181033774598,7.72289446729,-4.623721377759042,0.06164383561643835,0.2172506114056592,0.25531751939634656,-0.5801480310977005,0.7847245261039627,0.62720156555773
6,0.25,0.6,baseline,0.5,0.8779559365644662,0.7282550336134356,11.95155434406623,11.844870640321991,-4.332924526197663,0.058022199798183655,0.2172506114056592,0.31832357771508046,-0.6853499271337555,0.8441078278110239,0.6115035317860746
6,0.25,0.6,baseline,1.0,0.8719477541568745,0.8814244923983485,12.834961121606936,10.41918225087503,-4.558913543353817,0.05622489959839357,0.2172506114056592,0.17659230078239757,-0.6280406822785723,1.0654676847464872,0.6199799196787149
6,0.25,0.6,camera=0.1,0.5,0.8824166564516073,0.7207909299249529,11.734599713428887,10.705285117966893,-4.4708938712342885,0.07211296016137166,0.18118015043836533,0.26129052471290626,-0.7132402907933154,0.8444137916847422,0.6243066061522945
6,0.25,0.6,camera=0.3,0.5,0.891229765716621,0.7236890317130321,8.517381893468597,7.327331662311801,-4.871303619755154,0.07622412922766279,0.10917811856790426,0.18764251877756905,-0.7554914122910285,0.8463308732797334,0.6527006562342251
7,0.25,0.6,baseline,0.25,0.9044831499608561,0.8680037246221447,14.309693419537586,16.774806161295533,-5.236987363278221,0.04708290685772774,0.2063809442584342,0.25549546678507334,-0.49601872095236454,0.7649782317146891,0.5916069600818833
7,0.25,0.6,baseline,0.5,0.8991490561893543,0.8137817067580128,13.836356186717744,17.416020171468897,-5.3309506002444484,0.04314720812182741,0.2063809442584342,0.2872071529848953,-0.4611466293745802,0.803191342151141,0.5954314720812183
7,0.25,0.6,baseline,1.0,0.8970355970169317,0.9581265281662809,12.987462817449272,11.891423811984108,-5.537088598785458,0.04153032972564812,0.2063809442584342,0.16732420937190493,-0.6088027015040961,0.9774128945204251,0.5897306821042033
7,0.25,0.6,camera=0.1,0.5,0.9096377070830177,0.8125986158773794,13.906844697068252,15.339870901578207,-5.150698217961218,0.0552738336713996,0.17825949349034392,0.2150602951693202,-0.3766639214050845,0.811409947395887,0.6029411764705882
7,0.25,0.6,camera=0.3,0.5,0.89566031527097,0.7932270554677447,11.828687792919776,12.228680020149826,-6.269051972375453,0.06690319310694375,0.1352571096641325,0.16537245288749994,-0.4520687174647021,0.8144473249886255,0.6401419158641662
8,0.25,0.6,baseline,0.25,0.9202633931093942,0.6768676667658655,18.071472929493055,18.301878025255554,-1.2265118231969174,0.04451038575667656,0.18687650538304076,0.338846963760134,-0.4571647677695702,0.7586191852595797,0.5133531157270029
8,0.25,0.6,baseline,0.5,0.9234825335036042,0.6019883227268259,18.28455245588339,18.184842734674262,-1.2041068665497887,0.045318725099601595,0.18687650538304076,0.39823609182076947,-0.44746136149083876,0.7892984004504361,0.5303784860557769
8,0.25,0.6,baseline,1.0,0.9213403987667097,0.8306715339975655,17.630733187286932,12.400783103907479,-1.3938543900170242,0.044689932211900575,0.18687650538304076,0.18328807499043456,-0.5667858701559896,0.9646561944670916,0.5295003766005524
8,0.25,0.6,camera=0.1,0.5,0.9257951602905247,0.6023933325554018,17.68878942093837,15.803094097449197,-0.9819809651122622,0.059790732436472344,0.15273636843444968,0.32481373776272904,-0.4732703813973037,0.7903476626006346,0.5406078724464375
8,0.25,0.6,camera=0.3,0.5,0.9239035883413689,0.5603746574111598,14.767050200456438,12.441460236267448,-0.9006859745673088,0.052290836653386456,0.11160321604290482,0.2618822883804222,-0.5788959773343615,0.8011654049281945,0.5881474103585658
9,0.25,0.6,baseline,0.25,0.8661700046960046,0.7270951901899975,12.261628537321899,13.077916133585642,-3.835818835557319,0.05154639175257732,0.18191324348756172,0.28586786991788343,-0.5713821558669121,0.7723136353505794,0.5618556701030928
9,0.25,0.6,baseline,0.5,0.8704066299751062,0.6762147841427142,12.130785724999823,11.235097418417903,-3.810357548073664,0.05380710659898477,0.18191324348756172,0.2813124232937722,-0.42680315634046656,0.8138296927882479,0.5624365482233502
9,0.25,0.6,baseline,1.0,0.8748210216318033,0.847109435400036,12.691995294857206,10.377999799867181,-3.6793692132920555,0.05969400551793328,0.18191324348756172,0.17544825999499514,-0.5700090085253167,0.9788154037074857,0.5618259342864309
9,0.25,0.6,camera=0.1,0.5,0.8734938310306717,0.7536871419351231,8.803717339766076,8.312309333542931,-4.274504869579687,0.05989847715736041,0.14550792594542578,0.19620889346356366,-0.38485901012801316,0.806331683015821,0.5807106598984771
9,0.25,0.6,camera=0.3,0.5,0.8615337925447888,0.7766397898501959,7.417915122392384,4.8269533270567235,-5.396409576536044,0.07969543147208122,0.08854851490667144,0.1486006276219012,-0.1975130973418072,0.8103666374994475,0.6065989847715736
10,0.25,0.6,baseline,0.25,0.8753386007223606,0.8134761441698858,13.228319665150135,9.44152947736093,-7.28992689605214,0.13535353535353536,0.2693409376698969,0.2261251914895394,-0.33094568618953063,0.8029386094687493,0.6080808080808081
10,0.25,0.6,baseline,0.5,0.8681505586877452,0.7840894823156004,13.370308657342184,9.603151148734531,-7.192568616273796,0.1383084577114428,0.2693409376698969,0.24524913499206724,-0.3571620112259365,0.8534892133517293,0.6213930348258706
10,0.25,0.6,baseline,1.0,0.8717552338651486,0.8990906043274025,13.83607461776716,10.566801455396568,-7.082244603352211,0.13589550364230094,0.2693409376698969,0.17174536839915558,-0.3133168646771984,1.0532601329271356,0.6204471238382316
10,0.25,0.6,camera=0.1,0.5,0.8528013880487114,0.7316389815809443,13.282952413978599,10.919228207588095,-7.3282040304456215,0.12855007473841554,0.24332458857522765,0.26531380130799403,-0.4529118376922367,0.8606662731956322,0.6462381664175386
10,0.25,0.6,camera=0.3,0.5,0.8678724178055374,0.763245147153193,10.419824996139461,7.450436766892101,-8.643023011108395,0.14940239043824702,0.18536885214274607,0.1655654238856469,-0.5297489184300878,0.8638629957737894,0.6822709163346613
